time,ax,ay,az,atotal
4.498,0.14,-0.06,-0.25,0.29
4.508,-0.30,-0.31,0.18,0.46
4.519,-0.11,-0.07,-0.02,0.13
4.529,0.36,-0.09,-0.54,0.65
4.539,0.04,-0.20,0.55,0.59
4.549,-0.10,-0.27,-0.78,0.83
4.559,-0.01,-0.36,0.54,0.65
4.569,0.30,0.11,-0.04,0.32
4.579,0.51,0.52,-1.19,1.40
4.589,0.40,0.15,1.12,1.20
4.599,0.04,0.37,-0.47,0.60
4.609,-0.36,0.19,-0.15,0.44
4.619,-0.46,0.08,0.42,0.63
4.629,-0.56,0.09,0.02,0.57
4.640,-0.24,0.11,-0.41,0.49
4.649,0.30,-0.18,0.26,0.44
4.660,0.17,-0.23,-0.38,0.47
4.670,-0.09,-0.15,0.05,0.18
4.680,0.13,-0.40,-0.06,0.42
4.690,-0.10,-0.18,0.05,0.21
4.700,0.51,0.03,-0.47,0.69
4.710,0.54,0.55,-0.18,0.79
4.720,0.74,0.25,0.05,0.79
4.730,-0.68,0.25,-0.13,0.74
4.740,-0.35,0.35,-0.20,0.54
4.750,-0.53,0.15,1.07,1.21
4.761,-0.51,0.34,-1.04,1.20
4.771,0.01,-0.37,0.89,0.96
4.781,0.38,-0.25,-1.06,1.15
4.791,-0.01,-0.54,0.59,0.80
4.801,-0.05,0.00,-0.25,0.25
4.811,-0.28,-0.16,0.01,0.32
4.821,0.43,-0.18,-0.38,0.61
4.831,0.46,0.22,-0.37,0.63
4.841,0.55,0.55,-0.11,0.78
4.851,0.31,0.27,0.24,0.48
4.861,-0.41,0.03,0.27,0.49
4.872,-0.38,0.34,-0.28,0.58
4.882,-0.69,0.15,0.52,0.88
4.892,-0.30,-0.00,-0.12,0.32
4.902,0.16,-0.02,-0.37,0.41
4.912,0.18,-0.25,0.28,0.41
4.922,0.18,-0.48,-0.19,0.55
4.932,-0.43,-0.13,0.05,0.45
4.942,0.02,-0.07,-0.17,0.19
4.952,0.19,-0.21,-0.17,0.33
4.962,0.50,0.22,-0.31,0.62
4.972,0.74,0.59,-0.44,1.04
4.982,0.19,0.31,0.04,0.37
4.992,-0.27,0.05,0.79,0.84
5.003,-0.89,0.43,-0.12,0.99
5.013,-0.42,-0.04,0.10,0.44
5.023,-0.28,0.02,0.28,0.40
5.033,0.16,-0.01,-0.49,0.51
5.043,0.15,-0.56,0.10,0.58
5.053,-0.11,-0.38,0.06,0.40
5.063,0.13,-0.19,-0.10,0.25
5.073,-0.24,-0.00,-0.54,0.59
5.083,0.20,-0.04,0.01,0.21
5.093,0.57,0.38,-0.20,0.71
5.103,0.73,0.27,-0.20,0.81
5.114,0.00,0.28,-0.44,0.52
5.124,-0.45,-0.04,1.08,1.17
5.134,-0.49,0.59,-0.50,0.92
5.144,-0.71,0.08,0.61,0.94
5.154,0.05,0.12,-0.59,0.61
5.164,-0.12,-0.20,0.37,0.44
5.174,0.29,-0.41,-0.15,0.53
5.184,-0.11,-0.39,-0.48,0.63
5.194,-0.07,-0.23,0.14,0.27
5.204,0.09,0.16,0.02,0.19
5.214,0.38,-0.01,-0.88,0.96
5.224,0.59,0.24,-0.07,0.64
5.234,0.25,0.62,0.17,0.69
5.245,0.35,0.23,-0.10,0.43
5.255,-0.27,0.12,-0.69,0.75
5.265,-0.67,-0.28,1.67,1.82
5.275,-0.37,-0.06,-0.00,0.38
5.285,-0.43,0.21,-0.40,0.63
5.295,0.02,0.11,-0.05,0.12
5.305,0.14,-0.18,0.11,0.26
5.315,-0.03,-0.30,-0.56,0.63
5.325,0.22,-0.36,0.09,0.43
5.335,-0.03,0.01,-0.14,0.14
5.346,0.20,0.16,-0.25,0.36
5.355,0.79,0.23,-0.27,0.87
5.366,0.26,0.47,-0.40,0.67
5.376,-0.09,0.24,0.28,0.38
5.386,-0.22,0.14,-0.14,0.29
5.396,-0.43,-0.42,0.50,0.78
5.406,-0.71,-0.16,0.43,0.85
5.416,-0.26,0.21,-0.18,0.38
5.426,-0.20,0.39,0.36,0.56
5.436,-0.50,1.09,0.41,1.27
5.446,-0.65,0.97,-0.21,1.19
5.456,-0.56,0.26,0.84,1.04
5.467,0.20,-0.66,-0.39,0.80
5.477,0.32,-0.55,-0.64,0.90
5.487,0.95,-0.10,0.30,1.00
5.497,0.94,-0.52,0.18,1.09
5.507,-0.26,0.00,-1.22,1.25
5.517,0.29,0.05,0.47,0.56
5.527,0.50,0.73,0.06,0.88
5.537,1.12,0.66,-1.02,1.65
5.547,-0.09,0.72,-0.03,0.73
5.557,0.49,-0.35,0.08,0.60
5.567,-0.33,-0.43,-0.47,0.71
5.577,-0.13,-0.84,0.14,0.87
5.588,-0.33,-0.49,-0.20,0.62
5.598,0.19,-0.19,-0.43,0.51
5.608,0.00,0.31,0.37,0.48
5.618,-0.03,0.19,-0.11,0.22
5.628,-0.09,-0.17,-1.01,1.03
5.638,-0.31,-0.12,0.34,0.48
5.648,0.10,-0.16,0.06,0.20
5.658,0.10,-0.33,-0.88,0.94
5.668,-0.27,-0.79,0.99,1.29
5.678,-0.04,-0.06,-0.50,0.51
5.688,-0.03,-0.04,-0.14,0.15
5.699,-0.54,0.58,0.02,0.80
5.709,0.09,0.49,-0.24,0.55
5.719,-0.02,0.05,-0.45,0.46
5.729,-0.13,-0.64,0.64,0.92
5.739,0.55,-0.24,-1.46,1.59
5.749,-0.02,-0.59,0.93,1.11
5.759,-0.11,-0.54,-0.98,1.13
5.769,-0.86,-0.07,0.72,1.13
5.779,-0.71,0.62,0.71,1.18
5.789,-0.06,1.39,-0.90,1.66
5.799,-0.78,1.67,1.42,2.33
5.809,0.25,1.00,-1.05,1.47
5.820,0.31,-0.73,0.84,1.15
5.830,1.25,-1.48,-0.70,2.06
5.840,0.21,-1.06,0.48,1.18
5.850,-0.40,-0.20,0.61,0.76
5.860,-0.05,0.18,-1.32,1.33
5.870,-0.15,0.11,0.39,0.43
5.880,0.42,0.86,-0.26,0.99
5.890,1.60,0.32,-0.87,1.85
5.900,-0.32,0.31,0.54,0.70
5.910,-0.09,0.20,-0.21,0.30
5.920,-1.08,0.26,1.08,1.55
5.931,-1.26,0.88,-0.48,1.61
5.941,0.54,-0.63,0.28,0.88
5.951,0.09,-0.91,0.03,0.91
5.961,0.11,-0.21,-0.94,0.97
5.971,0.32,-0.14,0.75,0.83
5.981,-0.11,-0.03,-0.45,0.47
5.991,-0.22,-0.08,-0.14,0.27
6.001,0.49,0.11,-0.41,0.65
6.011,0.71,0.38,-0.14,0.82
6.021,0.66,0.24,0.18,0.72
6.031,-0.33,0.57,-0.71,0.97
6.041,-0.05,-0.31,0.43,0.53
6.051,-1.05,0.27,1.09,1.54
6.062,-0.96,1.04,-0.65,1.55
6.072,0.16,-0.02,-0.17,0.23
6.082,0.25,-1.12,1.21,1.67
6.092,0.29,-0.66,-1.44,1.61
6.102,-0.01,-0.11,-0.01,0.12
6.112,0.15,0.02,0.55,0.57
6.122,-0.30,0.18,-0.82,0.89
6.132,0.13,-0.06,-0.25,0.29
6.142,0.62,0.13,0.34,0.72
6.152,0.62,0.49,-0.52,0.95
6.162,0.40,-0.02,-0.34,0.52
6.173,-0.29,0.20,0.54,0.64
6.183,-0.90,0.51,0.57,1.18
6.193,-0.85,0.52,-0.15,1.00
6.203,-0.14,0.22,0.20,0.33
6.213,0.10,-0.58,0.17,0.61
6.223,0.36,-0.83,-0.54,1.06
6.233,0.06,-0.50,0.05,0.50
6.243,0.16,-0.12,0.21,0.29
6.253,-0.09,0.27,-0.93,0.97
6.263,0.17,0.24,0.07,0.30
6.273,0.55,0.34,0.18,0.67
6.283,0.71,0.21,-1.06,1.29
6.293,0.08,0.09,0.45,0.47
6.303,-0.48,0.43,0.04,0.64
6.314,-0.49,0.04,0.60,0.78
6.324,-1.08,0.71,-0.21,1.31
6.334,0.22,-0.09,0.43,0.49
6.344,-0.07,-0.65,-0.20,0.68
6.354,0.37,-0.74,-0.46,0.94
6.364,0.19,-0.48,0.41,0.66
6.374,-0.09,-0.13,-0.56,0.59
6.384,-0.28,0.36,-0.31,0.55
6.394,0.83,0.37,0.27,0.95
6.404,0.37,0.47,-0.95,1.12
6.415,0.77,-0.18,0.28,0.84
6.425,-0.44,0.42,-0.01,0.61
6.435,-0.26,0.06,-0.31,0.41
6.445,-0.76,0.27,1.24,1.47
6.455,-0.63,0.61,-0.42,0.97
6.465,0.18,-0.57,-0.04,0.59
6.475,0.04,-0.69,0.56,0.89
6.485,0.14,-0.30,-0.66,0.74
6.495,-0.04,-0.25,0.02,0.25
6.505,-0.00,0.03,0.08,0.09
6.516,0.22,0.07,-0.56,0.61
