time,ax,ay,az,atotal
6.515,0.44,0.26,-0.16,0.54
6.525,0.04,-0.01,0.08,0.09
6.535,-0.48,0.05,-0.13,0.50
6.546,-0.43,0.09,0.21,0.49
6.556,-0.16,0.12,0.21,0.29
6.566,-0.07,0.25,-0.14,0.29
6.576,0.16,-0.23,-0.07,0.29
6.586,0.08,-0.36,-0.27,0.45
6.596,0.10,-0.26,-0.03,0.28
6.606,0.07,-0.04,-0.18,0.20
6.616,0.09,-0.03,-0.06,0.11
6.626,0.43,-0.05,0.04,0.43
6.636,0.42,0.19,0.02,0.46
6.646,0.51,0.21,-0.24,0.61
6.656,0.09,0.08,0.00,0.12
6.667,-0.37,0.11,-0.08,0.39
6.677,-0.43,0.02,0.40,0.59
6.687,-0.34,0.16,0.04,0.38
6.697,-0.10,0.28,-0.15,0.33
6.707,0.11,-0.04,-0.05,0.12
6.717,0.22,-0.48,-0.17,0.56
6.727,0.10,-0.34,-0.18,0.39
6.737,0.06,-0.08,-0.10,0.14
6.747,0.21,0.07,-0.25,0.33
6.757,0.35,0.01,0.14,0.38
6.767,0.50,0.04,0.05,0.50
6.777,0.30,0.18,-0.25,0.43
6.788,0.12,0.04,-0.11,0.16
6.798,-0.40,0.11,0.01,0.41
6.808,-0.43,0.05,0.33,0.54
6.818,-0.23,0.10,0.04,0.25
6.828,-0.08,0.29,-0.09,0.31
6.838,0.16,-0.02,-0.13,0.20
6.848,0.16,-0.54,-0.10,0.57
6.858,0.07,-0.41,-0.28,0.50
6.868,0.10,-0.11,-0.02,0.15
6.878,0.09,0.15,-0.14,0.22
6.888,0.35,0.10,0.01,0.36
6.898,0.48,0.08,0.14,0.50
6.909,0.41,0.15,-0.39,0.58
6.919,0.03,0.06,0.05,0.08
6.929,-0.34,0.10,-0.02,0.36
6.939,-0.35,0.00,0.21,0.41
6.949,-0.39,0.09,0.17,0.43
6.959,-0.14,0.17,-0.16,0.27
6.969,0.14,-0.08,-0.14,0.21
6.979,0.15,-0.33,-0.10,0.38
6.989,0.21,-0.43,-0.12,0.49
6.999,0.11,-0.18,-0.08,0.23
7.009,0.21,0.03,-0.12,0.25
7.019,0.38,0.28,0.08,0.47
7.030,0.48,0.16,0.06,0.51
7.040,0.24,0.07,-0.33,0.41
7.050,-0.06,0.06,-0.00,0.09
7.060,-0.39,0.17,0.03,0.43
7.070,-0.36,0.18,0.31,0.51
7.080,-0.29,0.07,0.06,0.31
7.090,-0.02,0.06,-0.40,0.41
7.100,0.20,-0.24,0.14,0.35
7.110,0.22,-0.33,-0.23,0.46
7.120,0.04,-0.36,-0.27,0.45
7.130,-0.01,-0.16,-0.10,0.19
7.141,0.26,0.12,-0.07,0.30
7.151,0.36,0.32,0.20,0.53
7.161,0.59,0.19,-0.16,0.64
7.171,0.19,0.04,-0.21,0.29
7.181,-0.17,-0.08,0.00,0.18
7.191,-0.36,0.05,0.08,0.37
7.201,-0.33,0.12,0.25,0.44
7.211,-0.25,0.22,0.02,0.33
7.221,-0.07,0.08,-0.28,0.30
7.231,0.20,-0.26,-0.07,0.33
7.241,0.14,-0.21,-0.17,0.31
7.251,0.16,-0.30,-0.07,0.35
7.262,0.11,-0.26,-0.19,0.34
7.272,0.27,-0.00,-0.05,0.28
7.282,0.51,0.29,0.14,0.61
7.292,0.43,0.27,-0.19,0.54
7.302,0.08,-0.01,0.02,0.09
7.312,-0.32,0.05,-0.20,0.38
7.322,-0.47,0.25,0.24,0.58
7.332,-0.25,0.31,0.24,0.46
7.342,-0.07,0.08,-0.13,0.16
7.352,0.03,-0.18,-0.26,0.32
7.362,0.30,-0.45,-0.00,0.54
7.372,0.07,-0.15,-0.24,0.29
7.383,0.07,-0.20,-0.06,0.22
7.393,0.12,-0.23,-0.15,0.30
7.403,0.25,-0.01,0.01,0.25
7.413,0.55,0.31,0.05,0.63
7.423,0.48,0.22,-0.15,0.55
7.433,0.10,0.05,-0.15,0.19
7.443,-0.41,0.10,0.06,0.43
7.453,-0.54,0.18,0.40,0.69
7.463,-0.41,0.32,-0.05,0.52
7.473,-0.00,0.05,-0.05,0.07
7.483,0.31,-0.32,-0.17,0.48
7.493,0.21,-0.38,-0.10,0.44
7.504,0.13,-0.18,-0.15,0.27
7.514,0.06,-0.05,-0.16,0.18
7.524,0.08,-0.25,0.08,0.27
7.534,0.33,-0.02,-0.18,0.38
7.544,0.57,0.24,-0.03,0.62
7.554,0.40,0.19,-0.05,0.45
7.564,-0.05,0.09,-0.03,0.11
7.574,-0.59,0.30,-0.04,0.66
7.584,-0.53,0.43,0.28,0.74
7.594,-0.27,0.19,0.02,0.33
7.604,0.04,-0.06,-0.19,0.20
7.615,0.42,-0.62,-0.12,0.76
7.625,0.26,-0.45,-0.26,0.58
7.635,0.10,-0.16,-0.02,0.19
7.645,-0.13,0.11,-0.21,0.27
7.655,0.04,-0.10,0.03,0.11
7.665,0.45,0.11,-0.18,0.50
7.675,0.59,0.21,0.18,0.65
7.685,0.47,0.24,-0.32,0.62
7.695,-0.12,0.08,0.12,0.18
7.705,-0.52,0.32,-0.01,0.61
7.715,-0.58,0.09,0.47,0.75
7.726,-0.22,0.15,-0.25,0.37
7.736,0.03,0.13,-0.21,0.25
7.746,0.36,-0.38,0.18,0.56
7.756,0.20,-0.49,-0.42,0.68
7.766,0.05,-0.29,-0.05,0.30
7.776,0.08,-0.01,-0.01,0.09
7.786,0.11,0.02,-0.10,0.15
7.796,0.50,0.05,-0.09,0.52
7.806,0.46,0.20,0.12,0.52
7.816,0.24,0.25,-0.28,0.45
7.826,-0.12,0.10,0.03,0.16
7.836,-0.35,-0.15,0.22,0.44
7.847,-0.36,0.06,-0.01,0.36
7.856,-0.25,0.27,0.14,0.39
7.867,0.02,0.29,-0.18,0.35
7.877,0.11,-0.11,-0.17,0.23
7.887,0.26,-0.54,-0.05,0.60
7.897,0.01,-0.37,-0.24,0.44
7.907,0.07,-0.12,-0.02,0.14
7.917,0.19,0.03,0.25,0.32
7.927,0.52,0.25,-0.68,0.89
7.937,0.50,0.12,0.53,0.74
7.947,0.26,0.24,-0.48,0.60
7.957,-0.25,-0.09,0.14,0.30
7.968,-0.23,-0.21,0.08,0.32
7.978,-0.39,0.06,0.13,0.41
7.988,-0.33,0.33,-0.04,0.47
7.998,0.01,0.27,-0.17,0.32
8.008,0.10,-0.03,-0.03,0.11
8.018,0.24,-0.36,-0.17,0.46
8.028,0.13,-0.35,-0.18,0.41
8.038,0.20,-0.22,0.10,0.31
8.048,0.17,0.11,-0.14,0.24
8.058,0.52,0.34,-0.45,0.77
8.068,0.32,0.17,0.57,0.68
8.078,0.15,0.06,-0.61,0.64
8.089,-0.20,-0.20,0.15,0.32
8.099,-0.29,-0.05,0.16,0.33
8.109,-0.31,0.02,0.27,0.41
8.119,-0.20,0.32,-0.25,0.46
8.129,-0.01,0.21,0.01,0.21
8.139,0.13,-0.03,-0.10,0.17
8.149,0.12,-0.29,-0.36,0.48
8.159,0.14,-0.51,0.22,0.58
8.169,0.05,-0.29,-0.01,0.30
8.179,0.37,0.21,-0.39,0.57
8.189,0.63,0.51,-0.29,0.86
8.199,0.41,0.20,0.26,0.53
8.209,0.03,0.05,0.05,0.08
8.219,-0.18,-0.25,-0.16,0.35
8.230,-0.47,-0.04,0.00,0.47
8.240,-0.34,0.11,0.40,0.54
8.250,-0.06,0.31,-0.25,0.40
8.260,-0.03,0.15,-0.12,0.20
8.270,0.02,-0.06,-0.15,0.16
8.280,0.11,-0.26,-0.12,0.31
8.290,0.13,-0.47,-0.18,0.52
8.300,0.11,-0.36,-0.14,0.40
8.310,0.41,0.07,0.04,0.42
8.320,0.63,0.45,-0.26,0.82
8.331,0.34,0.27,0.24,0.50
8.341,0.14,-0.09,-0.38,0.41
8.351,-0.42,-0.21,-0.00,0.47
8.361,-0.27,-0.01,0.20,0.34
8.371,-0.31,0.33,0.21,0.50
8.381,-0.06,0.26,-0.03,0.27
8.391,0.04,0.04,-0.24,0.24
8.401,0.12,-0.27,-0.03,0.29
8.411,0.10,-0.24,-0.15,0.30
8.421,0.11,-0.13,-0.18,0.25
8.431,0.15,-0.26,0.13,0.33
8.441,0.12,-0.07,-0.16,0.22
8.451,0.53,0.42,-0.40,0.79
8.462,0.45,0.25,0.57,0.76
8.472,0.21,0.15,-0.64,0.69
8.482,-0.28,-0.30,0.19,0.45
8.492,-0.26,-0.24,0.26,0.44
8.502,-0.43,0.26,0.10,0.51
8.512,-0.25,0.52,-0.02,0.58
8.522,0.14,0.04,-0.14,0.20
8.532,0.08,-0.42,-0.10,0.44
8.542,0.21,-0.34,-0.22,0.45
8.552,0.06,-0.08,0.01,0.10
8.563,0.15,-0.22,-0.00,0.26
8.573,0.22,-0.05,-0.14,0.27
8.583,0.62,0.36,-0.41,0.82
8.593,0.51,0.11,0.39,0.65
8.603,0.12,0.16,-0.42,0.46
8.613,-0.52,-0.03,0.23,0.57
8.623,-0.63,0.24,-0.07,0.67
8.633,-0.20,0.06,0.30,0.37
8.643,0.07,0.18,-0.06,0.21
8.653,0.23,-0.11,-0.30,0.40
8.663,0.17,-0.46,-0.06,0.49
8.673,0.08,-0.26,-0.26,0.37
8.684,-0.04,-0.13,0.03,0.13
8.694,-0.04,-0.09,0.05,0.11
8.704,0.38,-0.08,-0.41,0.56
8.714,0.53,0.29,-0.13,0.62
8.724,0.69,0.23,-0.12,0.74
8.734,0.10,0.02,0.40,0.41
8.744,-0.21,0.01,-0.39,0.44
8.754,-0.81,0.30,0.23,0.90
8.764,-0.39,0.31,0.36,0.61
8.774,-0.07,0.17,-0.18,0.25
8.784,0.18,-0.11,-0.13,0.25
8.795,0.36,-0.56,-0.05,0.67
8.805,0.03,-0.36,-0.28,0.46
8.815,0.08,-0.09,-0.08,0.15
8.825,0.01,0.08,0.14,0.16
8.835,0.29,0.06,-0.43,0.52
8.845,0.62,0.15,-0.27,0.69
8.855,0.38,0.08,0.52,0.65
8.865,0.23,0.14,-0.56,0.62
8.875,-0.32,-0.06,0.14,0.36
8.885,-0.55,0.32,0.27,0.69
8.895,-0.35,0.13,0.03,0.37
8.905,-0.06,-0.03,0.07,0.09
8.915,0.24,0.02,-0.32,0.40
8.926,0.22,-0.38,0.07,0.44
8.936,0.15,-0.44,-0.22,0.51
8.946,-0.01,-0.26,-0.15,0.30
8.956,-0.06,0.02,0.13,0.15
8.966,0.37,0.20,-0.25,0.49
8.976,0.73,0.17,-0.41,0.85
8.986,0.30,-0.05,0.61,0.68
8.996,0.22,0.16,-0.33,0.43
9.006,-0.42,0.23,-0.10,0.49
9.016,-0.47,0.30,0.32,0.65
9.027,-0.44,0.10,0.13,0.47
9.037,-0.16,-0.07,-0.07,0.19
9.047,0.27,-0.24,-0.15,0.39
9.057,0.22,-0.24,-0.21,0.39
9.067,0.15,-0.35,-0.07,0.39
9.077,0.03,-0.17,-0.18,0.25
9.087,0.08,-0.15,0.11,0.20
9.097,0.37,0.18,-0.19,0.46
9.107,0.76,0.35,-0.35,0.91
9.117,0.26,0.04,0.52,0.58
9.127,0.05,0.08,-0.52,0.53
9.137,-0.49,0.05,0.10,0.50
9.147,-0.47,0.39,0.30,0.68
9.157,-0.27,0.16,0.14,0.35
9.168,-0.09,0.00,-0.23,0.24
9.178,0.18,-0.25,-0.11,0.33
9.188,0.29,-0.28,-0.11,0.42
9.198,0.13,-0.34,-0.14,0.38
9.208,-0.04,-0.20,-0.27,0.33
9.218,0.08,-0.10,0.04,0.14
9.228,0.38,0.23,-0.06,0.45
9.238,0.62,0.26,0.05,0.68
9.248,0.38,0.10,-0.21,0.44
9.258,-0.08,-0.00,-0.19,0.21
9.269,-0.38,0.12,0.13,0.41
9.279,-0.37,0.15,0.30,0.50
9.289,-0.40,0.09,0.02,0.41
9.299,-0.06,0.09,-0.24,0.26
9.309,0.26,-0.19,-0.08,0.33
9.319,0.20,-0.18,-0.26,0.37
9.329,0.12,-0.24,0.06,0.28
9.339,0.16,-0.25,-0.29,0.41
9.349,0.24,-0.12,-0.07,0.28
9.359,0.33,0.20,0.20,0.43
9.369,0.55,0.30,-0.25,0.68
9.379,0.24,0.09,0.06,0.27
9.389,-0.21,0.02,-0.21,0.29
9.400,-0.51,0.10,0.14,0.53
9.410,-0.30,0.30,0.30,0.52
9.420,-0.33,0.25,-0.09,0.42
9.430,0.10,-0.19,-0.25,0.33
9.440,0.26,-0.52,-0.10,0.59
9.450,0.19,-0.28,-0.18,0.38
9.460,0.06,-0.04,-0.12,0.14
9.470,0.04,-0.19,-0.04,0.19
9.480,0.13,0.03,-0.25,0.28
9.490,0.39,0.33,0.20,0.55
9.500,0.41,0.40,-0.01,0.57
9.511,0.78,-0.06,-0.12,0.79
9.521,-0.45,-0.08,-0.16,0.49
9.531,-0.42,-0.17,0.28,0.53
9.541,-0.51,0.25,0.27,0.63
9.551,-0.32,0.52,-0.26,0.67
9.561,0.15,-0.13,0.05,0.21
9.571,0.16,-0.39,-0.30,0.52
9.581,0.26,-0.38,-0.08,0.46
9.591,0.02,-0.07,-0.14,0.16
9.601,0.14,-0.22,-0.14,0.29
9.611,0.25,-0.10,-0.10,0.29
9.621,0.43,0.15,0.14,0.48
9.631,0.49,0.37,-0.21,0.65
9.642,0.15,0.17,-0.01,0.22
9.652,-0.38,0.13,-0.04,0.40
9.662,-0.47,0.02,0.31,0.57
9.672,-0.42,0.27,0.01,0.50
9.682,-0.25,0.42,-0.17,0.52
9.692,0.36,-0.32,0.12,0.49
9.702,0.23,-0.65,-0.25,0.73
9.712,0.17,-0.35,-0.34,0.52
9.722,0.09,-0.02,0.12,0.15
9.732,-0.08,0.11,-0.22,0.26
9.742,0.12,0.13,-0.22,0.28
9.753,0.79,0.05,0.57,0.98
9.763,0.27,0.32,-0.65,0.78
9.773,0.23,0.03,-0.19,0.30
9.783,-0.32,-0.08,0.34,0.48
9.793,-0.61,0.13,0.09,0.63
9.803,-0.32,0.19,-0.03,0.37
9.813,-0.05,0.28,-0.23,0.36
9.823,0.21,-0.12,0.01,0.24
9.833,0.17,-0.45,-0.24,0.54
9.843,0.07,-0.39,-0.11,0.41
9.853,0.14,-0.09,-0.09,0.19
9.864,0.08,0.11,-0.18,0.23
9.874,0.48,-0.02,0.16,0.51
9.884,0.40,0.21,-0.10,0.46
9.894,0.44,0.18,-0.18,0.51
9.904,-0.13,0.22,-0.00,0.25
9.914,-0.29,-0.18,0.08,0.36
9.924,-0.31,-0.14,0.13,0.36
9.934,-0.31,0.30,-0.06,0.43
9.944,-0.05,0.33,0.06,0.34
9.954,0.12,-0.02,-0.23,0.26
9.964,0.15,-0.50,-0.16,0.55
9.974,0.09,-0.45,-0.13,0.48
9.984,0.08,-0.19,-0.13,0.24
9.995,0.09,0.11,-0.04,0.15
10.005,0.48,0.24,-0.14,0.56
10.015,0.53,0.16,0.22,0.60
10.025,0.27,0.18,-0.39,0.51
10.035,-0.07,0.03,0.00,0.08
10.045,-0.28,-0.13,0.14,0.34
10.055,-0.33,-0.14,0.23,0.43
10.065,-0.41,0.28,-0.14,0.51
10.075,-0.02,0.36,-0.00,0.36
10.085,0.14,0.10,-0.13,0.21
10.095,0.16,-0.45,-0.06,0.49
10.106,0.12,-0.39,-0.35,0.54
10.116,0.17,-0.16,0.15,0.28
10.126,0.24,0.12,-0.11,0.29
10.136,0.34,0.23,-0.23,0.47
10.146,0.38,0.13,0.32,0.52
10.156,0.20,0.15,-0.49,0.55
10.166,-0.02,-0.14,0.07,0.16
10.176,-0.27,-0.06,0.09,0.29
10.186,-0.34,-0.05,0.22,0.41
10.196,-0.20,0.22,0.01,0.30
10.206,-0.17,0.34,-0.11,0.39
10.216,0.11,-0.04,-0.16,0.20
10.226,0.09,-0.36,-0.07,0.38
10.237,0.21,-0.42,-0.26,0.54
10.247,0.05,-0.22,-0.03,0.22
10.257,0.18,0.08,0.12,0.23
10.267,0.44,0.44,-0.47,0.79
10.277,0.50,0.21,0.20,0.58
10.287,0.18,0.08,-0.27,0.33
10.297,-0.10,-0.20,0.06,0.23
10.307,-0.25,-0.13,-0.01,0.28
10.317,-0.39,0.14,0.36,0.55
10.327,-0.21,0.26,-0.05,0.34
10.338,-0.07,0.29,-0.25,0.39
10.348,0.14,-0.06,0.06,0.16
10.358,0.11,-0.24,-0.21,0.33
10.368,0.11,-0.43,-0.19,0.48
10.378,0.13,-0.39,0.14,0.44
10.388,0.12,0.02,-0.12,0.17
10.398,0.61,0.44,-0.49,0.90
10.408,0.51,0.28,0.24,0.63
10.418,0.03,0.15,-0.08,0.18
10.428,-0.20,-0.28,-0.05,0.35
10.438,-0.36,-0.14,-0.15,0.42
10.448,-0.26,0.15,0.48,0.56
10.458,-0.14,0.31,-0.05,0.35
10.469,0.03,0.11,-0.17,0.20
10.479,0.08,-0.19,-0.03,0.20
10.489,0.16,-0.22,-0.19,0.34
10.499,0.04,-0.15,-0.09,0.18
10.509,0.18,-0.25,0.01,0.31
10.519,0.04,-0.17,0.07,0.18
10.529,0.51,0.27,-0.60,0.83
10.539,0.56,0.41,0.14,0.70
10.549,0.23,0.20,0.02,0.31
10.559,-0.10,-0.15,-0.08,0.20
10.569,-0.45,-0.29,-0.08,0.54
10.580,-0.31,0.03,0.42,0.52
10.590,-0.25,0.47,-0.13,0.54
10.600,-0.02,0.18,0.02,0.18
10.610,0.08,-0.17,-0.34,0.39
10.620,0.20,-0.35,-0.04,0.41
10.630,0.14,-0.17,-0.08,0.24
10.640,0.05,-0.32,0.04,0.33
10.650,0.17,-0.25,-0.18,0.35
10.660,0.56,0.34,-0.44,0.79
10.670,0.69,0.31,0.09,0.76
10.680,0.09,0.13,0.20,0.25
10.691,-0.15,-0.07,-0.24,0.29
10.701,-0.82,0.20,0.05,0.84
10.711,-0.39,0.36,0.41,0.67
10.721,-0.00,0.14,-0.06,0.15
10.731,0.18,-0.11,-0.21,0.30
10.741,0.33,-0.51,-0.02,0.61
10.751,-0.00,-0.32,-0.23,0.39
10.761,-0.04,-0.14,-0.07,0.16
10.771,0.01,-0.03,0.01,0.04
10.781,0.10,-0.21,-0.06,0.24
10.791,0.53,0.19,-0.54,0.78
10.801,0.69,0.21,0.13,0.74
10.811,0.29,0.06,0.18,0.35
10.822,-0.09,0.08,-0.26,0.29
10.832,-0.64,0.20,0.14,0.69
10.842,-0.56,0.62,0.27,0.88
10.852,-0.23,0.13,0.19,0.33
10.862,0.10,-0.14,-0.37,0.40
10.872,0.41,-0.55,-0.10,0.69
10.882,0.22,-0.49,-0.09,0.55
10.892,0.08,-0.12,-0.20,0.25
10.902,-0.04,0.02,0.25,0.25
10.913,0.15,0.01,-0.37,0.40
10.922,0.57,0.11,-0.36,0.68
10.933,0.61,0.26,0.03,0.66
10.943,0.20,-0.01,0.35,0.40
10.953,-0.16,0.08,-0.48,0.51
10.963,-0.75,0.18,0.24,0.81
10.973,-0.38,0.45,0.15,0.61
10.983,-0.05,-0.03,0.27,0.28
10.993,0.10,-0.16,-0.63,0.66
11.003,0.41,-0.49,-0.11,0.64
11.013,0.21,-0.45,0.07,0.50
11.023,-0.16,-0.20,-0.29,0.39
11.033,-0.06,-0.04,0.09,0.12
11.043,0.29,0.24,-0.55,0.66
11.054,0.46,0.25,-0.01,0.52
11.064,0.83,-0.00,-0.07,0.83
11.074,0.05,-0.05,0.03,0.07
11.084,-0.17,0.00,-0.12,0.21
11.094,-0.61,0.35,0.18,0.72
11.104,-0.51,0.41,0.20,0.69
11.114,-0.21,0.09,0.01,0.23
11.124,0.15,-0.20,-0.15,0.29
11.134,0.34,-0.33,-0.25,0.53
11.144,0.19,-0.42,0.02,0.46
11.154,0.09,-0.22,-0.36,0.43
11.165,-0.07,-0.17,0.33,0.37
11.175,0.22,0.11,-0.38,0.45
11.185,0.76,0.25,-0.39,0.88
11.195,0.48,-0.04,0.45,0.66
11.205,0.12,0.11,-0.47,0.50
11.215,-0.27,0.07,0.15,0.32
11.225,-0.58,0.39,0.12,0.71
11.235,-0.54,0.56,0.18,0.80
11.245,-0.10,0.05,-0.01,0.11
11.255,0.22,-0.40,-0.19,0.50
11.265,0.32,-0.39,-0.20,0.54
11.275,0.24,-0.29,-0.03,0.38
11.285,0.03,-0.26,-0.09,0.27
11.296,-0.07,-0.10,-0.06,0.14
11.306,0.30,0.18,-0.16,0.38
11.316,0.74,0.37,-0.25,0.87
11.326,0.33,0.05,0.34,0.48
11.336,0.08,0.02,-0.43,0.43
11.346,-0.56,0.09,0.09,0.57
11.356,-0.36,0.26,0.27,0.52
11.366,-0.29,0.11,0.12,0.33
11.376,-0.10,0.04,-0.23,0.25
11.386,0.20,-0.25,-0.09,0.33
11.397,0.19,-0.27,-0.11,0.35
11.406,0.09,-0.11,-0.25,0.29
11.417,0.17,-0.29,-0.02,0.34
11.427,0.09,-0.22,-0.00,0.24
11.437,0.47,0.11,-0.24,0.54
11.447,0.62,0.32,-0.19,0.73
11.457,0.28,0.08,0.18,0.34
11.467,-0.06,0.09,-0.22,0.25
11.477,-0.67,0.14,0.11,0.70
11.487,-0.51,0.64,0.17,0.84
11.497,-0.19,0.29,0.13,0.37
11.507,0.18,-0.31,-0.14,0.38
11.517,0.24,-0.61,-0.33,0.73
11.528,0.30,-0.42,-0.03,0.51
11.538,-0.04,0.03,-0.11,0.12
11.548,0.03,-0.11,-0.18,0.21
11.558,0.04,-0.23,0.03,0.23
11.568,0.54,0.17,-0.23,0.61
11.578,0.69,0.29,0.05,0.75
11.588,0.36,0.11,-0.17,0.41
11.598,-0.14,-0.11,0.08,0.19
11.608,-0.69,0.34,-0.02,0.78
11.618,-0.60,0.54,0.26,0.85
11.628,-0.16,0.19,0.04,0.25
11.638,0.17,-0.32,-0.22,0.42
11.649,0.28,-0.50,-0.32,0.65
11.659,0.29,-0.33,-0.02,0.44
11.669,0.02,0.02,-0.15,0.15
11.679,0.01,-0.11,-0.12,0.16
11.689,0.12,-0.21,0.07,0.25
11.699,0.62,0.16,-0.40,0.75
11.709,0.51,0.23,0.20,0.60
11.719,0.24,0.08,-0.10,0.28
11.729,-0.39,0.09,-0.13,0.42
11.739,-0.62,0.40,0.24,0.78
11.749,-0.34,0.13,0.32,0.49
11.760,-0.10,0.30,-0.39,0.50
11.769,0.19,-0.20,0.10,0.29
11.780,0.26,-0.53,-0.21,0.62
11.790,0.12,-0.41,-0.27,0.50
11.800,0.02,-0.08,0.02,0.09
11.810,0.06,-0.01,-0.04,0.07
11.820,0.22,-0.15,-0.14,0.30
11.830,0.59,0.28,-0.42,0.78
11.840,0.46,0.13,0.50,0.69
11.850,0.28,0.22,-0.49,0.61
11.860,-0.52,0.14,0.24,0.59
11.870,-0.46,0.26,0.10,0.54
11.881,-0.46,0.10,0.12,0.49
11.891,-0.05,0.11,-0.18,0.22
11.901,0.24,-0.12,-0.15,0.31
11.911,0.35,-0.41,-0.17,0.57
11.921,0.08,-0.36,-0.16,0.40
11.931,-0.04,-0.14,-0.10,0.18
11.941,-0.07,-0.05,0.19,0.21
11.951,0.49,0.02,-0.53,0.72
11.961,0.66,0.28,-0.25,0.76
11.971,0.35,0.19,0.52,0.66
11.982,0.17,0.21,-0.54,0.61
11.991,-0.41,-0.17,0.19,0.48
12.002,-0.30,-0.16,0.27,0.44
12.012,-0.43,0.26,-0.06,0.50
12.022,-0.08,0.43,-0.08,0.45
12.032,0.17,0.15,-0.04,0.23
12.042,0.14,-0.39,-0.21,0.47
12.052,0.11,-0.52,-0.22,0.57
12.062,0.03,-0.34,0.19,0.40
12.072,-0.01,-0.06,-0.10,0.11
12.082,0.46,0.30,-0.63,0.84
12.092,0.73,0.35,0.04,0.81
12.102,0.36,0.25,0.06,0.44
12.112,0.00,-0.09,-0.09,0.13
12.123,-0.35,-0.22,0.01,0.42
12.133,-0.36,-0.24,0.20,0.48
12.143,-0.35,0.23,0.02,0.42
12.153,-0.07,0.47,-0.06,0.48
12.163,0.10,0.17,-0.16,0.25
12.173,0.14,-0.30,-0.12,0.35
12.183,0.21,-0.54,-0.10,0.59
12.193,0.00,-0.38,0.06,0.38
12.203,0.17,0.10,-0.26,0.32
12.213,0.47,0.42,-0.43,0.77
12.223,0.52,0.29,-0.01,0.60
12.234,0.20,0.10,0.26,0.35
12.244,-0.09,-0.07,-0.36,0.37
12.254,-0.27,-0.17,0.11,0.33
12.264,-0.27,-0.03,0.33,0.43
12.274,-0.22,0.16,-0.03,0.27
12.284,-0.12,0.37,-0.17,0.42
12.294,0.18,0.07,0.07,0.20
12.304,0.00,-0.19,-0.31,0.36
12.314,0.11,-0.46,-0.08,0.48
12.324,0.03,-0.44,0.32,0.55
12.334,0.17,-0.11,-0.41,0.46
12.344,0.52,0.46,-0.42,0.81
12.354,0.62,0.52,0.04,0.81
12.365,0.22,-0.00,0.08,0.24
12.375,-0.09,-0.14,-0.24,0.30
12.385,-0.23,-0.28,0.18,0.40
12.395,-0.30,0.05,0.10,0.32
12.405,-0.30,0.29,0.09,0.43
12.415,-0.09,0.40,-0.21,0.46
12.425,0.11,0.00,-0.00,0.11
12.435,0.14,-0.23,-0.28,0.39
12.445,0.06,-0.36,0.01,0.37
12.455,0.10,-0.49,0.16,0.53
12.465,0.24,-0.12,-0.43,0.51
12.476,0.48,0.41,-0.30,0.70
12.486,0.62,0.55,-0.10,0.83
12.496,0.24,0.07,0.12,0.28
12.506,-0.32,0.01,-0.18,0.36
12.516,-0.25,-0.35,0.22,0.48
12.526,-0.27,0.02,-0.07,0.28
12.536,-0.15,0.13,0.32,0.37
12.546,0.11,0.27,-0.25,0.38
12.556,-0.08,-0.03,-0.17,0.19
12.566,0.15,-0.26,-0.01,0.30
12.576,-0.00,-0.23,-0.10,0.25
12.587,0.04,-0.30,0.04,0.31
12.597,0.31,-0.15,-0.34,0.48
12.606,0.42,0.20,-0.21,0.51
12.617,0.49,0.64,-0.27,0.85
12.627,0.54,0.07,0.03,0.55
12.637,-0.33,-0.00,0.14,0.36
12.647,-0.38,-0.11,-0.04,0.40
12.657,-0.40,-0.11,0.19,0.45
12.667,-0.25,0.29,0.01,0.38
12.677,0.18,0.26,-0.01,0.32
12.687,0.03,-0.18,-0.20,0.27
12.697,0.07,-0.38,-0.28,0.48
12.708,0.01,-0.32,0.46,0.57
12.718,0.08,-0.16,-0.35,0.39
12.728,0.36,-0.23,-0.49,0.65
12.738,0.36,0.18,0.06,0.41
12.748,0.63,0.44,-0.31,0.83
12.758,0.56,0.20,-0.41,0.72
12.768,-0.41,-0.11,0.85,0.95
12.778,-0.39,0.16,-0.53,0.68
12.788,-0.76,0.51,0.52,1.05
12.798,-0.18,0.22,-0.02,0.28
12.808,0.24,-0.19,-0.19,0.35
12.818,0.40,-0.63,0.01,0.74
12.829,0.15,-0.40,-0.37,0.56
12.839,-0.16,-0.22,0.42,0.50
12.849,-0.09,0.05,-0.33,0.34
12.859,0.16,0.04,-0.37,0.41
12.869,0.46,0.10,0.05,0.48
12.879,0.64,0.35,-0.42,0.85
12.889,0.60,0.11,-0.22,0.65
12.899,-0.18,-0.14,0.84,0.87
12.909,-0.41,0.10,-0.58,0.71
12.919,-0.82,0.49,0.36,1.02
12.929,-0.22,0.29,0.27,0.45
12.939,0.03,-0.07,-0.27,0.28
12.949,0.26,-0.52,-0.15,0.61
12.960,0.41,-0.59,-0.11,0.73
12.970,-0.05,-0.32,0.14,0.35
12.980,-0.09,-0.04,-0.10,0.14
12.990,0.19,0.15,-0.45,0.51
13.000,0.47,0.11,-0.10,0.49
13.010,0.61,0.29,-0.25,0.72
13.020,0.58,0.12,-0.23,0.63
13.030,-0.14,0.03,0.54,0.56
13.040,-0.46,0.07,-0.18,0.50
13.050,-0.74,0.46,0.07,0.87
13.060,-0.29,0.29,0.24,0.48
13.071,0.19,-0.08,-0.08,0.22
13.081,0.20,-0.50,-0.25,0.59
