time,ax,ay,az,atotal
4.972,-0.21,0.00,0.02,0.21
4.982,-0.31,-0.16,0.06,0.35
4.992,-0.48,0.03,0.31,0.57
5.002,-0.32,0.35,0.06,0.47
5.012,-0.09,0.37,0.04,0.38
5.022,0.18,-0.03,-0.03,0.18
5.032,0.12,-0.54,-0.44,0.71
5.042,-0.02,-0.37,-0.14,0.39
5.052,0.27,0.04,-0.23,0.36
5.062,0.30,0.13,0.07,0.34
5.073,0.29,0.02,0.24,0.37
5.083,0.51,-0.05,0.08,0.52
5.093,0.02,0.12,-0.57,0.59
5.103,-0.12,-0.10,0.29,0.33
5.113,-0.21,0.00,0.02,0.21
5.123,-0.44,0.10,0.29,0.53
5.133,-0.35,0.30,0.06,0.47
5.143,-0.16,0.16,-0.18,0.28
5.153,0.19,-0.07,-0.13,0.24
5.163,0.28,-0.31,0.04,0.42
5.173,0.05,-0.36,-0.24,0.44
5.183,0.14,-0.20,-0.12,0.27
5.194,0.34,0.12,0.01,0.36
5.204,0.39,0.18,0.22,0.48
5.214,0.40,0.10,-0.17,0.45
5.224,-0.13,0.08,-0.10,0.18
5.234,-0.20,-0.04,-0.06,0.21
5.244,-0.31,0.09,0.22,0.39
5.254,-0.22,-0.02,0.36,0.42
5.264,-0.35,0.31,-0.31,0.56
5.274,0.03,0.10,0.07,0.13
5.284,0.14,-0.11,-0.12,0.21
5.294,0.08,-0.27,-0.26,0.38
5.304,0.17,-0.38,-0.02,0.42
5.315,0.05,-0.17,-0.15,0.23
5.325,0.38,0.10,0.02,0.40
5.335,0.43,0.35,0.20,0.59
5.345,0.33,0.07,-0.21,0.40
5.355,0.05,-0.07,-0.24,0.26
5.365,-0.27,-0.12,0.22,0.37
5.375,-0.37,0.10,0.11,0.40
5.385,-0.34,0.28,0.23,0.50
5.395,-0.24,0.27,-0.13,0.39
5.405,-0.03,-0.08,-0.16,0.18
5.415,0.08,-0.22,-0.04,0.24
5.425,0.22,-0.22,-0.21,0.38
5.436,0.26,-0.42,0.05,0.49
5.446,-0.01,-0.11,-0.28,0.30
5.456,0.50,0.09,0.12,0.52
5.466,0.36,0.35,0.20,0.54
5.476,0.31,0.15,-0.31,0.46
5.486,-0.08,-0.06,-0.13,0.17
5.496,-0.25,-0.16,0.25,0.39
5.506,-0.41,0.13,0.12,0.45
5.516,-0.36,0.45,0.19,0.61
5.526,-0.08,0.21,-0.15,0.27
5.537,0.08,-0.27,-0.26,0.38
5.546,0.18,-0.38,0.06,0.43
5.557,0.07,-0.11,-0.28,0.30
5.566,0.08,-0.26,-0.04,0.27
5.577,0.12,-0.17,-0.07,0.22
5.587,0.39,0.10,0.13,0.42
5.597,0.45,0.35,-0.07,0.58
5.607,0.37,0.19,-0.10,0.43
5.617,-0.12,-0.07,-0.03,0.14
5.627,-0.44,-0.13,0.10,0.47
5.637,-0.42,0.07,0.23,0.49
5.647,-0.36,0.53,0.00,0.64
5.657,-0.01,0.12,-0.04,0.13
5.667,0.03,-0.26,-0.28,0.38
5.678,0.21,-0.42,-0.03,0.47
5.688,0.15,-0.22,-0.10,0.29
5.698,0.13,-0.14,-0.14,0.24
5.708,0.34,-0.16,0.01,0.38
5.718,0.26,0.20,0.01,0.33
5.728,0.37,0.28,0.06,0.47
5.738,0.22,0.22,-0.15,0.35
5.748,-0.24,-0.01,-0.05,0.24
5.758,-0.49,0.02,0.19,0.53
5.768,-0.32,0.12,0.27,0.44
5.778,-0.27,0.39,-0.04,0.48
5.788,0.14,-0.01,-0.17,0.22
5.798,0.02,-0.34,0.03,0.34
5.809,0.31,-0.43,-0.24,0.58
5.819,0.00,-0.22,-0.08,0.24
5.829,-0.01,0.02,-0.12,0.12
5.839,0.40,-0.08,0.03,0.41
5.849,0.34,0.16,0.19,0.42
5.859,0.50,0.24,-0.33,0.64
5.869,0.08,0.20,0.05,0.22
5.879,-0.29,0.07,0.02,0.30
5.889,-0.47,-0.01,0.19,0.51
5.899,-0.43,0.14,0.28,0.53
5.909,-0.15,0.40,-0.34,0.55
5.920,0.04,0.00,0.15,0.15
5.930,0.26,-0.43,-0.22,0.55
5.940,-0.07,-0.42,-0.30,0.52
5.950,0.27,-0.31,0.03,0.41
5.960,0.14,0.03,-0.16,0.22
5.970,0.35,-0.01,-0.01,0.35
5.980,0.41,0.19,0.10,0.46
5.990,0.24,0.27,-0.07,0.37
6.000,0.05,0.25,-0.15,0.29
6.010,-0.14,-0.03,0.05,0.16
6.020,-0.38,-0.15,0.21,0.46
6.031,-0.26,0.08,0.12,0.29
6.041,-0.33,0.31,-0.04,0.45
6.051,-0.02,0.21,-0.24,0.32
6.061,0.19,-0.34,0.06,0.39
6.071,0.16,-0.51,-0.32,0.62
6.081,0.11,-0.38,-0.17,0.43
6.091,0.12,0.01,0.10,0.15
6.101,0.30,0.25,-0.10,0.40
6.111,0.45,0.12,0.23,0.52
6.121,0.34,0.23,-0.29,0.51
6.131,0.01,0.11,-0.04,0.12
6.142,-0.24,-0.02,0.10,0.26
6.152,-0.33,-0.15,0.22,0.42
6.162,-0.49,0.21,0.12,0.55
6.172,-0.17,0.37,-0.04,0.41
6.182,0.11,0.03,-0.08,0.14
6.192,0.05,-0.26,-0.18,0.32
6.202,0.27,-0.56,-0.08,0.63
6.212,0.09,-0.30,-0.20,0.38
6.222,0.24,-0.06,0.01,0.24
6.232,0.40,0.29,0.02,0.49
6.242,0.38,0.25,0.11,0.46
6.252,0.21,0.11,-0.24,0.34
6.263,-0.06,0.04,-0.06,0.09
6.273,-0.28,0.02,0.02,0.28
6.283,-0.26,-0.08,0.30,0.41
6.293,-0.32,0.09,0.20,0.38
6.303,-0.23,0.39,-0.31,0.55
6.313,0.13,0.06,0.16,0.21
6.323,0.19,-0.24,-0.16,0.35
6.333,0.02,-0.47,-0.25,0.53
6.343,0.11,-0.37,0.02,0.38
6.353,0.22,0.02,-0.15,0.26
6.363,0.50,0.31,0.18,0.61
6.374,0.39,0.38,-0.14,0.56
6.384,0.09,-0.02,-0.14,0.17
6.394,-0.09,-0.14,-0.06,0.18
6.404,-0.11,-0.12,-0.07,0.17
6.414,-0.32,0.15,0.38,0.52
6.424,-0.32,0.22,0.20,0.44
6.434,-0.29,0.30,-0.33,0.53
6.444,-0.03,-0.00,0.10,0.10
6.454,0.28,-0.23,-0.15,0.39
6.464,0.11,-0.40,-0.07,0.42
6.474,0.32,-0.46,-0.23,0.60
6.484,0.09,-0.14,0.10,0.19
6.494,0.30,0.31,0.02,0.43
6.505,0.33,0.46,0.03,0.57
6.515,0.28,0.10,-0.10,0.31
