time,ax,ay,az,atotal
6.354,0.16,-0.40,-0.10,0.44
6.364,0.32,-0.36,0.04,0.48
6.374,0.13,-0.06,-0.15,0.21
6.384,0.40,0.31,0.01,0.51
6.394,0.65,0.28,0.18,0.73
6.404,0.28,0.08,-0.33,0.44
6.414,-0.26,0.00,-0.15,0.30
6.424,-0.68,0.41,0.28,0.85
6.434,-0.40,0.41,0.21,0.61
6.444,-0.23,0.09,-0.05,0.25
6.455,0.17,-0.30,-0.21,0.40
6.465,0.32,-0.51,-0.05,0.61
6.475,0.28,-0.30,-0.22,0.47
6.485,0.08,0.01,-0.18,0.19
6.495,0.09,-0.18,0.07,0.21
6.505,0.13,-0.18,-0.20,0.30
6.515,0.36,0.12,0.00,0.38
